timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
10835;283;1483;211.76
10835;304;1558;211.38
10835;290;1326;211.03
10837;288;1357;210.72
10881;292;1495;210.44
10881;286;1392;210.19
10883;276;1417;209.93
10883;288;1581;209.67
10885;289;1454;209.48
10931;285;1506;209.42
10931;283;1729;209.49
10931;289;1699;209.66
10933;291;1785;209.86
10971;284;2017;210.07
10972;284;1956;210.3
10972;287;1984;210.5
11013;287;2122;210.65
11015;284;1947;210.73
11015;288;2043;210.73
11015;287;2092;210.73
11057;288;2007;210.72
11057;286;2164;210.77
11057;287;2323;210.9
11057;286;2149;211.11
11097;285;2672;211.33
11097;285;2490;211.54
11099;286;2109;211.73
11099;283;2314;211.91
11131;292;2352;212.12
11131;287;1697;212.39
11131;287;1875;212.73
11179;288;1763;213.09
11181;287;1333;213.42
11181;290;1360;213.7
11181;289;1395;213.9
11235;287;1303;214.01
11235;287;1255;214.05
11235;289;1295;214.1
11235;289;1268;214.17
11235;288;1159;214.34
11275;286;1095;214.58
11275;285;1099;214.81
11275;286;917;214.93
11317;291;853;214.85
11319;287;801;214.57
11319;286;596;214.09
11319;282;511;213.44
11363;291;554;212.7
11363;295;319;212.01
11363;304;272;211.44
11363;299;348;211.04
11411;303;105;210.81
11411;304;81;210.72
11411;304;158;210.78
11411;313;0;210.96
11411;317;48;211.23
11458;317;132;211.54
11458;321;157;211.81
11458;327;311;212.01
11458;325;542;212.14
11513;326;688;212.21
11515;327;821;212.23
11515;335;1014;212.22
11515;333;1044;212.16
11515;342;995;212.11
11555;338;1006;212.02
11555;354;913;211.87
11555;353;806;211.63
11601;357;769;211.33
11603;357;681;211.0
11603;355;599;210.65
11603;364;673;210.2
11603;368;624;209.7
11649;374;618;209.19
11649;379;690;208.76
11649;374;698;208.39
11649;386;653;208.09
11698;387;677;207.78
11700;395;825;207.46
11700;380;752;207.14
11700;397;935;206.81
11738;4095;1505;206.49
11740;219;1101;206.08
11740;469;1217;205.68
11740;320;1482;205.25
11786;262;1383;204.82
11788;370;1637;204.32
11788;288;1751;203.81
11788;108;1773;203.33
11835;160;1793;202.95
11837;432;2053;202.66
11837;64;2058;202.53
11837;432;2123;202.52
11883;367;2250;202.55
11885;83;2207;202.64
11885;521;2224;202.77
11885;206;2495;202.96
11885;145;2277;203.18
11931;285;2352;203.4
11933;173;2414;203.58
11933;117;2384;203.66
11933;273;2496;203.62
11979;116;2430;203.45
11979;112;2410;203.24
11979;126;2358;203.04
11979;80;2385;202.87
12028;1013;2429;202.77
12030;875;2137;202.77
12030;593;2247;202.83
12030;16;2338;202.94
12032;23;2286;203.09
12069;11;2422;203.27
12071;0;2427;203.42
12071;0;2469;203.55
12117;41;2477;203.66
12117;0;2500;203.75
12117;0;2529;203.81
12117;5;2559;203.88
12165;0;2614;203.98
12166;0;2608;204.1
12169;0;2653;204.25
12169;0;2704;204.41
12170;0;2592;204.55
12228;0;2715;204.7
12228;0;2706;204.85
12229;0;2689;204.98
12229;208;2762;205.11
12230;395;2799;205.27
12291;449;2677;205.5
12292;469;2766;205.74
12292;480;2768;206.1
12293;489;2658;206.49
12294;497;2729;206.85
12294;493;2730;207.08
12351;485;2672;207.14
12352;475;2695;207.02
12352;454;2724;206.74
12353;434;2624;206.39
12353;444;2650;206.04
12413;435;2688;205.76
12414;441;2590;205.56
12415;437;2590;205.42
12415;437;2640;205.28
12416;435;2555;205.14
